"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2019"
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3170503,"Urucânia",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3170578,"Vargem Alegre",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3170651,"Vargem Grande do Rio Pardo",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3170701,"Varginha",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3170750,"Varjão de Minas",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3170800,"Várzea da Palma",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3170909,"Varzelândia",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3171006,"Vazante",4
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3171071,"Veredinha",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3171105,"Veríssimo",2.4
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3171204,"Vespasiano",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3171303,"Viçosa",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3171402,"Vieiras",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3171501,"Mathias Lobato",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3171600,"Virgem da Lapa",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3171709,"Virgínia",4
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3171808,"Virginópolis",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3171907,"Virgolândia",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3172004,"Visconde do Rio Branco",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3172103,"Volta Grande",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Minas Gerais",3172202,"Wenceslau Braz",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3200102,"Afonso Cláudio",5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3200136,"Águia Branca",5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3200169,"Água Doce do Norte",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3200300,"Alfredo Chaves",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3200359,"Alto Rio Novo",5.3
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3200409,"Anchieta",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3200508,"Apiacá",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3200607,"Aracruz",5.1
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3200805,"Baixo Guandu",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3200904,"Barra de São Francisco",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3201001,"Boa Esperança",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3201100,"Bom Jesus do Norte",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3201159,"Brejetuba",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3201209,"Cachoeiro de Itapemirim",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3201308,"Cariacica",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3201407,"Castelo",5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3201506,"Colatina",5.1
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3201605,"Conceição da Barra",4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3201704,"Conceição do Castelo",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3201803,"Divino de São Lourenço",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3201902,"Domingos Martins",5.6
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202009,"Dores do Rio Preto",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202108,"Ecoporanga",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202207,"Fundão",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202256,"Governador Lindenberg",5.2
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202306,"Guaçuí",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202405,"Guarapari",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202454,"Ibatiba",5.1
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202504,"Ibiraçu",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202553,"Ibitirama",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202603,"Iconha",5.5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202652,"Irupi",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202702,"Itaguaçu",5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202801,"Itapemirim",4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3202900,"Itarana",5.2
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203007,"Iúna",5.2
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203056,"Jaguaré",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203106,"Jerônimo Monteiro",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203130,"João Neiva",5.4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203163,"Laranja da Terra",5.4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203205,"Linhares",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203304,"Mantenópolis",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203320,"Marataízes",5.1
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203346,"Marechal Floriano",5.5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203353,"Marilândia",5.1
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203403,"Mimoso do Sul",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203502,"Montanha",5.2
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203601,"Mucurici",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203700,"Muniz Freire",5.2
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203809,"Muqui",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3203908,"Nova Venécia",5.4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204005,"Pancas",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204054,"Pedro Canário",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204104,"Pinheiros",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204252,"Ponto Belo",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204351,"Rio Bananal",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204401,"Rio Novo do Sul",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204500,"Santa Leopoldina",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204559,"Santa Maria de Jetibá",5.5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204609,"Santa Teresa",5.1
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204658,"São Domingos do Norte",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204708,"São Gabriel da Palha",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204807,"São José do Calçado",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204906,"São Mateus",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3204955,"São Roque do Canaã",5
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3205002,"Serra",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3205010,"Sooretama",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3205036,"Vargem Alta",5.4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3205069,"Venda Nova do Imigrante",5.8
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3205101,"Viana",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3205150,"Vila Pavão",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3205176,"Vila Valério",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3205200,"Vila Velha",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Espírito Santo",3205309,"Vitória",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300100,"Angra dos Reis",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300159,"Aperibé",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300209,"Araruama",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300225,"Areal",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300233,"Armação dos Búzios",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300258,"Arraial do Cabo",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300308,"Barra do Piraí",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300407,"Barra Mansa",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300456,"Belford Roxo",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300506,"Bom Jardim",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300605,"Bom Jesus do Itabapoana",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300704,"Cabo Frio",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300803,"Cachoeiras de Macacu",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300902,"Cambuci",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300936,"Carapebus",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3300951,"Comendador Levy Gasparian",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301009,"Campos dos Goytacazes",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301108,"Cantagalo",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301157,"Cardoso Moreira",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301207,"Carmo",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301306,"Casimiro de Abreu",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301405,"Conceição de Macabu",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301504,"Cordeiro",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301603,"Duas Barras",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301702,"Duque de Caxias",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301801,"Engenheiro Paulo de Frontin",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301850,"Guapimirim",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301876,"Iguaba Grande",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3301900,"Itaboraí",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302007,"Itaguaí",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302056,"Italva",5.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302106,"Itaocara",5.1
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302205,"Itaperuna",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302254,"Itatiaia",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302270,"Japeri",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302304,"Laje do Muriaé",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302403,"Macaé",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302452,"Macuco",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302502,"Magé",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302601,"Mangaratiba",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302700,"Maricá",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302809,"Mendes",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302858,"Mesquita",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3302908,"Miguel Pereira",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303005,"Miracema",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303104,"Natividade",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303203,"Nilópolis",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303302,"Niterói",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303401,"Nova Friburgo",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303500,"Nova Iguaçu",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303609,"Paracambi",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303708,"Paraíba do Sul",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303807,"Paraty",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303856,"Paty do Alferes",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303906,"Petrópolis",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3303955,"Pinheiral",5.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304003,"Piraí",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304102,"Porciúncula",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304128,"Quatis",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304144,"Queimados",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304151,"Quissamã",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304201,"Resende",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304300,"Rio Bonito",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304409,"Rio Claro",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304508,"Rio das Flores",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304524,"Rio das Ostras",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304557,"Rio de Janeiro",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304607,"Santa Maria Madalena",5.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304706,"Santo Antônio de Pádua",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304755,"São Francisco de Itabapoana",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304805,"São Fidélis",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3304904,"São Gonçalo",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305000,"São João da Barra",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305109,"São João de Meriti",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305133,"São José de Ubá",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305158,"São José do Vale do Rio Preto",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305208,"São Pedro da Aldeia",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305307,"São Sebastião do Alto",5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305406,"Sapucaia",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305505,"Saquarema",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305554,"Seropédica",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305604,"Silva Jardim",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305703,"Sumidouro",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305752,"Tanguá",3
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305802,"Teresópolis",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3305901,"Trajano de Moraes",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3306008,"Três Rios",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3306107,"Valença",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3306156,"Varre-Sai",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3306206,"Vassouras",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio de Janeiro",3306305,"Volta Redonda",4.2
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3500105,"Adamantina",4.9
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3500204,"Adolfo",4.1
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3500303,"Aguaí",4.7
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3500402,"Águas da Prata",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3500501,"Águas de Lindóia",5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3500600,"Águas de São Pedro",4.9
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3500709,"Agudos",4.5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3500758,"Alambari",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3500808,"Alfredo Marcondes",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3500907,"Altair",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3501004,"Altinópolis",4.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3501103,"Alto Alegre",4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3501152,"Alumínio",5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3501202,"Álvares Florence",4.7
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3501301,"Álvares Machado",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3501608,"Americana",4.9
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3501707,"Américo Brasiliense",4.5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3501806,"Américo de Campos",4.1
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3501905,"Amparo",5.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3502002,"Analândia",4.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3502101,"Andradina",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3502200,"Angatuba",5.1
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3502309,"Anhembi",4.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3502408,"Anhumas",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3502507,"Aparecida",4.7
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3502606,"Aparecida d'Oeste",4.1
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3502705,"Apiaí",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3502754,"Araçariguama",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3502804,"Araçatuba",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3502903,"Araçoiaba da Serra",4.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3503109,"Arandu",4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3503158,"Arapeí",2.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3503208,"Araraquara",4.7
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3503307,"Araras",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3503356,"Arco-Íris",5.1
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3503505,"Areias",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3503604,"Areiópolis",4.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3503703,"Ariranha",5.2
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3503802,"Artur Nogueira",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3503901,"Arujá",4.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3503950,"Aspásia",5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3504008,"Assis",4.9
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3504107,"Atibaia",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3504206,"Auriflama",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3504305,"Avaí",3.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3504404,"Avanhandava",4.5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3504503,"Avaré",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3504701,"Balbinos",5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3504800,"Bálsamo",4.9
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3504909,"Bananal",3.5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3505005,"Barão de Antonina",5.1
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3505104,"Barbosa",4.1
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3505203,"Bariri",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3505302,"Barra Bonita",5.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3505351,"Barra do Chapéu",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3505401,"Barra do Turvo",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3505500,"Barretos",4.7
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3505609,"Barrinha",4.5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3505708,"Barueri",4.9
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3505807,"Bastos",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3505906,"Batatais",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3506003,"Bauru",4.2
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3506102,"Bebedouro",4.7
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3506201,"Bento de Abreu",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3506300,"Bernardino de Campos",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3506359,"Bertioga",4.2
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3506409,"Bilac",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3506508,"Birigui",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3506607,"Biritiba Mirim",4.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3506706,"Boa Esperança do Sul",3.7
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3506805,"Bocaina",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3506904,"Bofete",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3507001,"Boituva",4.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3507100,"Bom Jesus dos Perdões",4.2
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3507159,"Bom Sucesso de Itararé",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3507407,"Borborema",4.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3507506,"Botucatu",4.1
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3507605,"Bragança Paulista",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3507704,"Braúna",4.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3507803,"Brodowski",4.1
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3507902,"Brotas",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3508009,"Buri",4.5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3508108,"Buritama",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3508207,"Buritizal",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3508306,"Cabrália Paulista",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3508405,"Cabreúva",4.9
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3508504,"Caçapava",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3508603,"Cachoeira Paulista",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3508702,"Caconde",4.3
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3508801,"Cafelândia",4.2
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3508900,"Caiabu",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3509007,"Caieiras",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3509106,"Caiuá",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3509205,"Cajamar",4.5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3509254,"Cajati",4.5
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3509304,"Cajobi",4.7
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3509403,"Cajuru",4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3509502,"Campinas",4.4
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3509601,"Campo Limpo Paulista",4.6
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3509700,"Campos do Jordão",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3509809,"Campos Novos Paulista",4.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3509908,"Cananéia",3.8
"Educação","TX_INEP_IDEB_EM_MUN","São Paulo",3510005,"Cândido Mota",4.3
